id,image_path,category,gender,baseColour,season,usage,productDisplayName
48229,/content/fashion_data/images/48229.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,United Colors of Benetton Men Black Sunglasses
54676,/content/fashion_data/images/54676.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Dial  Watch NB9735NL01
24501,/content/fashion_data/images/24501.jpg,Belts,Men,Brown,Fall,Formal,Pacific Gold Men Brown Leather Belt
10734,/content/fashion_data/images/10734.jpg,Handbags & Clutches,Women,Green,Winter,Casual,Murcia Women Mcc Green Green Handbags
58887,/content/fashion_data/images/58887.jpg,Ties & Bowties,Men,Yellow,Summer,Casual,Hakashi Men Yellow Tie
52581,/content/fashion_data/images/52581.jpg,Handbags & Clutches,Women,Peach,Summer,Casual,Mod'acc Women Peach Clutch
43860,/content/fashion_data/images/43860.jpg,Earrings,Women,Gold,Summer,Ethnic,Royal Diadem Earrings
8641,/content/fashion_data/images/8641.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Fastrack Women Gradient Sunglasses P186BR1F
34932,/content/fashion_data/images/34932.jpg,Scarves & Shawls,Women,Pink,Summer,Ethnic,Fabindia Pink Dupatta
58626,/content/fashion_data/images/58626.jpg,Bracelets & Bangles,Women,Yellow,Winter,Casual,ToniQ Women Multi Coloured Bangles
33925,/content/fashion_data/images/33925.jpg,Watches,Women,Black,Winter,Casual,Citizen Women Black Dial Watch
45199,/content/fashion_data/images/45199.jpg,Watches,Women,Black,Winter,Casual,CASIO ENTICER Women Black Dial Analogue Watch A654
16850,/content/fashion_data/images/16850.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Idee Women Funky Eyewear Black Sunglasses
49754,/content/fashion_data/images/49754.jpg,Ties & Bowties,Men,Blue,Summer,Formal,Parx Men Blue Tie
48686,/content/fashion_data/images/48686.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings
38195,/content/fashion_data/images/38195.jpg,Sunglasses & Eyewear,Men,Grey,Winter,Casual,Polaroid Men Sunglasses
28307,/content/fashion_data/images/28307.jpg,Sunglasses & Eyewear,Men,Steel,Winter,Casual,Fastrack Men Sunglasses
19440,/content/fashion_data/images/19440.jpg,Hats & Headwear,Men,Red,Summer,Casual,Quiksilver Men Red Qsacc Cap
31824,/content/fashion_data/images/31824.jpg,Watches,Men,Black,Winter,Casual,Titan Men Black Dial Watch
46976,/content/fashion_data/images/46976.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Bulchee Women Black Handbag
38161,/content/fashion_data/images/38161.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Miami Blues Women Sunglasses
48216,/content/fashion_data/images/48216.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,United Colors of Benetton Men Brown Sunglasses
54649,/content/fashion_data/images/54649.jpg,Watches,Women,White,Winter,Casual,Fastrack Women White Dial Watch N2166SM01
48024,/content/fashion_data/images/48024.jpg,Watches,Women,Black,Winter,Casual,Helix Women Black Watch
46982,/content/fashion_data/images/46982.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Bulchee Women Black Handbag
42946,/content/fashion_data/images/42946.jpg,Belts,Men,Black,Summer,Casual,French Connection Men Black Belt
35028,/content/fashion_data/images/35028.jpg,Scarves & Shawls,Women,Blue,Summer,Casual,Fabindia Women Blue Stole
59532,/content/fashion_data/images/59532.jpg,Earrings,Women,Gold,Summer,Casual,Lucera Gold Plated Earrings
16098,/content/fashion_data/images/16098.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,M tv Women My Fab Eyewear Black Sunglasses
12438,/content/fashion_data/images/12438.jpg,Hats & Headwear,Unisex,Black,Fall,Casual,Timberland Unisex Casual Black Caps
34794,/content/fashion_data/images/34794.jpg,Hats & Headwear,Men,Black,Summer,Casual,Flying Machine Men Black Hat
23723,/content/fashion_data/images/23723.jpg,Sunglasses & Eyewear,Men,Metallic,Winter,Casual,Ray-Ban Men High Street Metallic Sunglasses
54671,/content/fashion_data/images/54671.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men White Dial  Watch
58880,/content/fashion_data/images/58880.jpg,Ties & Bowties,Men,Yellow,Summer,Casual,Hakashi Men Yellow Tie
38159,/content/fashion_data/images/38159.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Miami Blues Women Brown Sunglasses
10733,/content/fashion_data/images/10733.jpg,Handbags & Clutches,Women,Purple,Winter,Casual,Murcia Women Mcc Purple Purple Handbags
52586,/content/fashion_data/images/52586.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Mod'acc Women Black Clutch
56314,/content/fashion_data/images/56314.jpg,Watches,Women,Red,Winter,Casual,Fastrack Women Red Dial Watch
37323,/content/fashion_data/images/37323.jpg,Watches,Women,Black,Winter,Casual,CASIO Sheen Women Black Dial Chronograph Watch SX024 SHE-5512D-1ADF
53666,/content/fashion_data/images/53666.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Kiara Women Green Handbag
20394,/content/fashion_data/images/20394.jpg,Handbags & Clutches,Women,Red,Winter,Casual,Baggit Women Grand Hoor Red Handbag
47868,/content/fashion_data/images/47868.jpg,Handbags & Clutches,Women,Mauve,Summer,Casual,Murcia Women Mauve Handbag
25282,/content/fashion_data/images/25282.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Lino Perros Women Brown and Red Handbag
35010,/content/fashion_data/images/35010.jpg,Scarves & Shawls,Women,Beige,Summer,Ethnic,Fabindia Women Printed Beige & Rust Stole
51555,/content/fashion_data/images/51555.jpg,Watches,Men,Blue,Winter,Casual,Fastrack Men Blue Dial Watch
47430,/content/fashion_data/images/47430.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Baggit Women Brown Handbag
30562,/content/fashion_data/images/30562.jpg,Sunglasses & Eyewear,Men,Steel,Winter,Casual,Opium Men Aviator Steel Sunglasses
51767,/content/fashion_data/images/51767.jpg,Belts,Men,Black,Summer,Casual,Hidedge Men Black Belt
49798,/content/fashion_data/images/49798.jpg,Hats & Headwear,Men,Green,Summer,Casual,Flying Machine Men Green Cap
45155,/content/fashion_data/images/45155.jpg,Watches,Men,Black,Winter,Casual,CASIO ENTICER Men Black Dial Analogue Watch A499
25276,/content/fashion_data/images/25276.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Lino Perros Women Leatherite Red Handbag
52324,/content/fashion_data/images/52324.jpg,Bracelets & Bangles,Women,Black,Winter,Casual,ToniQ Women Black Bangle
46516,/content/fashion_data/images/46516.jpg,Watches,Men,Blue,Winter,Formal,Timex Men Blue Dial Watch
43858,/content/fashion_data/images/43858.jpg,Earrings,Women,Green,Summer,Ethnic,Royal Diadem Green Earrings
8679,/content/fashion_data/images/8679.jpg,Sunglasses & Eyewear,Unisex,Black,Winter,Casual,Fastrack Unisex Black Sunglasses
34304,/content/fashion_data/images/34304.jpg,Scarves & Shawls,Women,Off White,Summer,Ethnic,Fabindia Women Off White Stole
16868,/content/fashion_data/images/16868.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,Idee Men Funky Eyewear Brown Sunglasses
20536,/content/fashion_data/images/20536.jpg,Belts,Women,Blue,Winter,Casual,Baggit Women Flora Astro Blue Belt
47292,/content/fashion_data/images/47292.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Baggit Women Purple Handbag
34760,/content/fashion_data/images/34760.jpg,Handbags & Clutches,Women,Lime Green,Summer,Casual,Be For Bag Women  Lime Green Tote Bag
50225,/content/fashion_data/images/50225.jpg,Belts,Women,Brown,Summer,Casual,Stoln Women Brown Belt
22605,/content/fashion_data/images/22605.jpg,Hats & Headwear,Unisex,Blue,Fall,Sports,Nike Unisex India Stadium Blue Cap
58874,/content/fashion_data/images/58874.jpg,Ties & Bowties,Men,Navy Blue,Summer,Casual,Hakashi Men Navy Blue Tie
36037,/content/fashion_data/images/36037.jpg,Handbags & Clutches,Unisex,Beige,Summer,Casual,OTLS Unisex Beige Bag
25612,/content/fashion_data/images/25612.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Watch
53692,/content/fashion_data/images/53692.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Kiara Women Beige Handbag
34552,/content/fashion_data/images/34552.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Puma Women Originals Mono Red Handbag
49906,/content/fashion_data/images/49906.jpg,Watches,Unisex,Yellow,Winter,Casual,Q&Q Kids Unisex Yellow Dial Analog Watch
18798,/content/fashion_data/images/18798.jpg,Handbags & Clutches,Unisex,Beige,Summer,Casual,Peter England Unisex Casual Beige Bag
59535,/content/fashion_data/images/59535.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Silver Earrings
48675,/content/fashion_data/images/48675.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings
42941,/content/fashion_data/images/42941.jpg,Belts,Men,Brown,Summer,Casual,French Connection Men Brown Belts
29470,/content/fashion_data/images/29470.jpg,Watches,Men,Silver,Winter,Smart Casual,GIORDANO Men Silver-Toned Dial Watch 1575-02
26438,/content/fashion_data/images/26438.jpg,Handbags & Clutches,Women,Blue,Winter,Casual,Spice Art Women Beaded Bow Blue Handbag
54018,/content/fashion_data/images/54018.jpg,Handbags & Clutches,Women,Teal,Summer,Casual,Kiara Women Teal Handbag
48023,/content/fashion_data/images/48023.jpg,Watches,Women,Orange,Winter,Casual,Helix Women Orange Dial Watch
47857,/content/fashion_data/images/47857.jpg,Handbags & Clutches,Women,Charcoal,Summer,Casual,Murcia Women Charcoal Handbag
46985,/content/fashion_data/images/46985.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Bulchee Women Black Handbag
51932,/content/fashion_data/images/51932.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Nyk Women Black Vespa Handbag
21279,/content/fashion_data/images/21279.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Allen Solly Women Sunglasses AS166-C1
53659,/content/fashion_data/images/53659.jpg,Handbags & Clutches,Women,Grey,Summer,Casual,Kiara Women Grey & Brown Handbag
38166,/content/fashion_data/images/38166.jpg,Sunglasses & Eyewear,Women,White,Winter,Casual,Miami Blues Women Sunglasses
17529,/content/fashion_data/images/17529.jpg,Hats & Headwear,Unisex,Black,Fall,Sports,ADIDAS Unisex Sports Black Caps
48211,/content/fashion_data/images/48211.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,United Colors of Benetton Men Brown Sunglasses
31823,/content/fashion_data/images/31823.jpg,Watches,Men,Steel,Winter,Casual,Titan Men White Dial Watch
54488,/content/fashion_data/images/54488.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Lino Perros Women Green Sling Bag
46971,/content/fashion_data/images/46971.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Bulchee Women Wine Handbag
39040,/content/fashion_data/images/39040.jpg,Cufflinks,Men,Gold,Summer,Formal,Belmonte Men Golden Bright Assorted Cufflinks
38192,/content/fashion_data/images/38192.jpg,Sunglasses & Eyewear,Men,Grey,Winter,Casual,Polaroid Men Sunglasses
28300,/content/fashion_data/images/28300.jpg,Sunglasses & Eyewear,Men,Copper,Winter,Casual,Fastrack Men Copper Sunglasses
20509,/content/fashion_data/images/20509.jpg,Handbags & Clutches,Women,Teal,Winter,Casual,Baggit Women Varsh Taj Teal Handbag
33922,/content/fashion_data/images/33922.jpg,Watches,Women,Blue,Winter,Casual,Citizen Women Blue Dial Watch
49753,/content/fashion_data/images/49753.jpg,Ties & Bowties,Men,Black,Summer,Formal,Parx Men Black and White Tie
16857,/content/fashion_data/images/16857.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Idee Women Funky Eyewear Black Sunglasses
48681,/content/fashion_data/images/48681.jpg,Earrings,Women,Gold,Summer,Casual,Lucera Women Gold Earrings
46529,/content/fashion_data/images/46529.jpg,Watches,Men,Silver,Winter,Casual,Timex Men Silver Toned Dial Watch
43867,/content/fashion_data/images/43867.jpg,Earrings,Women,White,Summer,Ethnic,Royal Diadem White Earrings
19211,/content/fashion_data/images/19211.jpg,Belts,Men,Brown,Summer,Casual,United Colors of Benetton Men Solid Brown Belt
49561,/content/fashion_data/images/49561.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Spice Art Women Black Clutch
8646,/content/fashion_data/images/8646.jpg,Sunglasses & Eyewear,Men,Yellow,Winter,Casual,Fastrack Men Sports Sunglasses P148AM3
34935,/content/fashion_data/images/34935.jpg,Scarves & Shawls,Women,Purple,Summer,Ethnic,Fabindia Purple Dupatta
25249,/content/fashion_data/images/25249.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Lino Perros Women Leatherette Brown Handbag
58621,/content/fashion_data/images/58621.jpg,Earrings,Women,Multi,Winter,Casual,ToniQ Women Multi Coloured Earrings
42915,/content/fashion_data/images/42915.jpg,Belts,Women,Grey,Summer,Casual,French Connection Women Grey Belt
48621,/content/fashion_data/images/48621.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings
47669,/content/fashion_data/images/47669.jpg,Scarves & Shawls,Women,Maroon,Summer,Casual,Femella Women Maroon & White Scarf
59561,/content/fashion_data/images/59561.jpg,Rings,Men,Steel,Summer,Casual,Revv Men Steel Ring
45902,/content/fashion_data/images/45902.jpg,Watches,Men,Black,Winter,Casual,Maxima Men Black Dial Watch
36894,/content/fashion_data/images/36894.jpg,Watches,Women,Green,Winter,Casual,Fossil Women Green Chronograph Watch
28192,/content/fashion_data/images/28192.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Ray-Ban Men Aviator Gold Sunglasses
31883,/content/fashion_data/images/31883.jpg,Scarves & Shawls,Women,Mustard,Summer,Ethnic,Fabindia Women Mughal Printed Mustard Stole
17589,/content/fashion_data/images/17589.jpg,Sunglasses & Eyewear,Men,Black,Summer,Sports,Speedo Men Funky Eyewear Black Sunglasses
28354,/content/fashion_data/images/28354.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,Idee Men Brown Sunglasses
58023,/content/fashion_data/images/58023.jpg,Earrings,Women,Silver,Fall,Casual,Rreverie Silver Earrings
39014,/content/fashion_data/images/39014.jpg,Watches,Women,Black,Winter,Casual,CASIO ENTICER Women Black Dial Watch A622
25679,/content/fashion_data/images/25679.jpg,Watches,Women,Silver,Winter,Casual,Fastrack Women Silver-Toned Dial Watch NE9732QL01J
57259,/content/fashion_data/images/57259.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Murcia Women Black Handbag
29888,/content/fashion_data/images/29888.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Mayhem Women Sunglasses MAYS 1016-162
28166,/content/fashion_data/images/28166.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Ray-Ban Men Aviator Gold Sunglasses
33378,/content/fashion_data/images/33378.jpg,Handbags & Clutches,Women,Black,Fall,Casual,Baggit Women Slap Crush Black Clutch
49535,/content/fashion_data/images/49535.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Rocia Women Brown Clutch
50418,/content/fashion_data/images/50418.jpg,Watches,Women,Silver,Winter,Casual,Miss Sixty Silver Dial Watch
49707,/content/fashion_data/images/49707.jpg,Ties & Bowties,Men,Maroon,Summer,Casual,Park Avenue Men Maroon Tie
58447,/content/fashion_data/images/58447.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch JR1265
53893,/content/fashion_data/images/53893.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Kiara Women Green Handbag
30152,/content/fashion_data/images/30152.jpg,Belts,Men,Black,Summer,Casual,Wrangler Men Black Belt
31080,/content/fashion_data/images/31080.jpg,Scarves & Shawls,Women,Orange,Summer,Ethnic,Fabindia Women Orange Stole
11487,/content/fashion_data/images/11487.jpg,Watches,Men,Black,Winter,Sports,Puma Men Flux-M Black Red Black Watches
56340,/content/fashion_data/images/56340.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Black Dial Watch 9912PP04
59906,/content/fashion_data/images/59906.jpg,Scarves & Shawls,Women,Green,Fall,Casual,Femella Women Green Printed Scarf
54625,/content/fashion_data/images/54625.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Black Dial Watch
23777,/content/fashion_data/images/23777.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Oakley Men Fuel Cell Black Sunglasses
50285,/content/fashion_data/images/50285.jpg,Ties & Bowties,Men,Purple,Summer,Formal,Parx Men Purple Tie
53064,/content/fashion_data/images/53064.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Rocia Women Brown Handbag
12454,/content/fashion_data/images/12454.jpg,Belts,Men,Brown,Fall,Casual,Timberland Men Casual Brown Belts
51733,/content/fashion_data/images/51733.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Allen Solly Women Sunglasses AH218-C2
17126,/content/fashion_data/images/17126.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Front Pocket Brown Handbag
17314,/content/fashion_data/images/17314.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Pepe Jeans Men Casual Sunglasses
21676,/content/fashion_data/images/21676.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch CH2673
1566,/content/fashion_data/images/1566.jpg,Hats & Headwear,Men,Black,Summer,Sports,Artengo Men Black Cap
10131,/content/fashion_data/images/10131.jpg,Watches,Women,Steel,Winter,Casual,Esprit Women Romain Brown Steel Watches
11225,/content/fashion_data/images/11225.jpg,Watches,Women,Steel,Winter,Casual,Esprit Women Cinecitta Black Steel Watches
49738,/content/fashion_data/images/49738.jpg,Ties & Bowties,Men,Maroon,Summer,Casual,Park Avenue Men Maroon Tie
43202,/content/fashion_data/images/43202.jpg,Watches,Men,Grey,Winter,Casual,Fastrack Men Grey Dial Watch
27747,/content/fashion_data/images/27747.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Brown Handbag
35282,/content/fashion_data/images/35282.jpg,Watches,Unisex,Black,Winter,Casual,Suunto Vector Coyote Brown Watch
22007,/content/fashion_data/images/22007.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Casual Brown Handbag
46542,/content/fashion_data/images/46542.jpg,Watches,Men,Black,Winter,Smart Casual,Timex Men Black Dial Watch
50427,/content/fashion_data/images/50427.jpg,Handbags & Clutches,Unisex,Blue,Summer,Casual,Lino Perros Unisex Blue Bag
21682,/content/fashion_data/images/21682.jpg,Watches,Men,White,Winter,Casual,Fossil Men White Dial Chronograph Watch CH2698
25222,/content/fashion_data/images/25222.jpg,Handbags & Clutches,Women,Purple,Winter,Casual,Lino Perros Women Leatherette Purple Handbag
32295,/content/fashion_data/images/32295.jpg,Watches,Men,White,Winter,Casual,Q&Q Men White Dial Watch
28159,/content/fashion_data/images/28159.jpg,Sunglasses & Eyewear,Men,Metallic,Winter,Casual,Ray-Ban Men Aviator Sunglasses
17784,/content/fashion_data/images/17784.jpg,Ties & Bowties,Men,Brown,Fall,Formal,Reid & Taylor Men Printed Brown Tie
31848,/content/fashion_data/images/31848.jpg,Watches,Men,White,Winter,Casual,Titan Men White Dial Watch NA1006YL08
25646,/content/fashion_data/images/25646.jpg,Watches,Unisex,White,Winter,Casual,Fastrack Unisex White Casual Watch
33723,/content/fashion_data/images/33723.jpg,Handbags & Clutches,Women,Multi,Summer,Casual,Pieces Women Multi Coloured Purse
57266,/content/fashion_data/images/57266.jpg,Handbags & Clutches,Women,Maroon,Summer,Casual,Murcia Women Maroon Handbag
24794,/content/fashion_data/images/24794.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Brown Casual Handbag
11641,/content/fashion_data/images/11641.jpg,Watches,Women,Black,Winter,Casual,Puma Women Inspirartion Black Watch
23783,/content/fashion_data/images/23783.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Oakley Women Fringe Brown Sunglasses
46314,/content/fashion_data/images/46314.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch FS4487
49700,/content/fashion_data/images/49700.jpg,Ties & Bowties,Men,Navy Blue,Summer,Ethnic,Park Avenue Men Navy Blue Tie
21488,/content/fashion_data/images/21488.jpg,Handbags & Clutches,Women,Maroon,Winter,Casual,Kiara Women Steel Design Maroon Handbag
53894,/content/fashion_data/images/53894.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Kiara Women Beige Handbag
49532,/content/fashion_data/images/49532.jpg,Handbags & Clutches,Women,Gold,Summer,Casual,Rocia Women Gold Clutch
34966,/content/fashion_data/images/34966.jpg,Scarves & Shawls,Women,Purple,Summer,Ethnic,Fabindia Women Printed Purple Chanderi Stole
35088,/content/fashion_data/images/35088.jpg,Ties & Bowties,Men,Black,Summer,Formal,Allen Solly Men Black Tie
14139,/content/fashion_data/images/14139.jpg,Cufflinks,Men,Steel,Fall,Formal,Belmonte Men Bright Assorted Steel Cufflinks
10599,/content/fashion_data/images/10599.jpg,Hats & Headwear,Unisex,White,Fall,Sports,Nike Unisex Tennis White Caps
14905,/content/fashion_data/images/14905.jpg,Belts,Men,Red,Summer,Casual,United Colors of Benetton Men Stripes Red Belts
28161,/content/fashion_data/images/28161.jpg,Sunglasses & Eyewear,Men,Copper,Winter,Casual,Ray-Ban Men Aviator Sunglasses
31870,/content/fashion_data/images/31870.jpg,Scarves & Shawls,Women,Blue,Summer,Ethnic,Fabindia Women Blue Chanderi Dupatta
58024,/content/fashion_data/images/58024.jpg,Earrings,Women,Gold,Fall,Casual,Rreverie Golden & Turquoise Blue Earrings
38307,/content/fashion_data/images/38307.jpg,Scarves & Shawls,Men,Red,Summer,Casual,Reid & Taylor Men Red & Black Scarf
28195,/content/fashion_data/images/28195.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Ray-Ban Men Caravan Arista Gold Sunglasses
31884,/content/fashion_data/images/31884.jpg,Scarves & Shawls,Women,Olive,Summer,Ethnic,Fabindia Women Mughal Printed Olive Green Stole
18532,/content/fashion_data/images/18532.jpg,Watches,Boys,Blue,Winter,Casual,Chhota Bheem Analog Kids-Boys Torquoise Blue Watch
36893,/content/fashion_data/images/36893.jpg,Watches,Men,Brown,Winter,Casual,Fossil Men Brown Dial Watch DE1002
48626,/content/fashion_data/images/48626.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings
45139,/content/fashion_data/images/45139.jpg,Watches,Men,Steel,Winter,Smart Casual,Casio Enticer Men Silver Analogue Watches (A388) MTP-1246D-7AVDF
59566,/content/fashion_data/images/59566.jpg,Cufflinks,Men,Steel,Summer,Casual,Revv Men Black Cufflinks
45905,/content/fashion_data/images/45905.jpg,Watches,Men,Black,Winter,Casual,Maxima Men Black Dial Watch
10109,/content/fashion_data/images/10109.jpg,Watches,Women,Steel,Winter,Casual,Fastrack Women Denim Analogue Steel Watch
51539,/content/fashion_data/images/51539.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Dial Watch 6062SL02
42912,/content/fashion_data/images/42912.jpg,Belts,Women,Red,Summer,Casual,French Connection Women Red Belt
29423,/content/fashion_data/images/29423.jpg,Watches,Men,Copper,Winter,Casual,Giordano Men Copper & Black Dial Watch
11646,/content/fashion_data/images/11646.jpg,Watches,Men,White,Winter,Casual,Puma Men Rim White Dial Watch
58827,/content/fashion_data/images/58827.jpg,Watches,Men,Black,Winter,Casual,FCUK Men Black Dial Watch FC1030BGN
22656,/content/fashion_data/images/22656.jpg,Handbags & Clutches,Unisex,Black,Winter,Casual,Wildcraft Unisex Gear for Life Black & Blue Printed Messenger Bag
46313,/content/fashion_data/images/46313.jpg,Watches,Women,White,Winter,Casual,Fossil Women White Dial Analogue & Chronograph Watch ES2861
17783,/content/fashion_data/images/17783.jpg,Ties & Bowties,Men,Blue,Fall,Formal,Reid & Taylor Men Stripes Blue Tie
48887,/content/fashion_data/images/48887.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant
25641,/content/fashion_data/images/25641.jpg,Watches,Men,White,Winter,Casual,Fastrack Men White Casual Watch
57261,/content/fashion_data/images/57261.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Murcia Women Brown Handbag
33724,/content/fashion_data/images/33724.jpg,Belts,Women,Blue,Summer,Casual,Pieces Women Blue Belt
46545,/content/fashion_data/images/46545.jpg,Watches,Men,Black,Winter,Casual,Timex Men Black Dial Watch T2N520
22000,/content/fashion_data/images/22000.jpg,Handbags & Clutches,Women,Grey,Winter,Casual,Murcia Women Casual Grey Handbag
21685,/content/fashion_data/images/21685.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch CH2754
32292,/content/fashion_data/images/32292.jpg,Watches,Men,Silver,Winter,Casual,Q&Q Men Silver Dial Watch
25225,/content/fashion_data/images/25225.jpg,Handbags & Clutches,Women,Blue,Winter,Casual,Lino Perros Women Blue Handbag
53097,/content/fashion_data/images/53097.jpg,Earrings,Women,Maroon,Winter,Ethnic,Fabindia Maroon & White Earrings
11222,/content/fashion_data/images/11222.jpg,Watches,Men,Steel,Winter,Casual,Esprit Men Avalance Silver Steel Watches
27740,/content/fashion_data/images/27740.jpg,Handbags & Clutches,Women,Navy Blue,Winter,Casual,Murcia Women Navy Blue Sling Bag
43205,/content/fashion_data/images/43205.jpg,Watches,Men,Grey,Winter,Casual,Fastrack Men Grey Dial Watch
19289,/content/fashion_data/images/19289.jpg,Watches,Women,Purple,Fall,Casual,Guess Women Grey Dial Watch with Swarovski Elements W70036L4
17313,/content/fashion_data/images/17313.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Pepe Jeans Women Casual Sunglasses
21671,/content/fashion_data/images/21671.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Chronograph Watch CH2601
10136,/content/fashion_data/images/10136.jpg,Watches,Women,Steel,Winter,Casual,Esprit Women Pure Vitality Black Steel Watches
53063,/content/fashion_data/images/53063.jpg,Handbags & Clutches,Women,Blue,Summer,Casual,Rocia Women Blue Handbag
59559,/content/fashion_data/images/59559.jpg,Bracelets & Bangles,Women,Silver,Summer,Casual,Lucera Silver Bangle
12453,/content/fashion_data/images/12453.jpg,Belts,Men,Brown,Fall,Casual,Timberland Men Casual Brown Belt
48619,/content/fashion_data/images/48619.jpg,Earrings,Women,Silver,Fall,Casual,Lucera Women Gold Earrings
51734,/content/fashion_data/images/51734.jpg,Sunglasses & Eyewear,Women,Grey,Winter,Casual,Allen Solly Women Sunglasses AH218-C1
19887,/content/fashion_data/images/19887.jpg,Belts,Men,Olive,Summer,Casual,Lee Men Canvas Olive Belt
17121,/content/fashion_data/images/17121.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Lino Perros Women Golden Chain Black Handbag
59901,/content/fashion_data/images/59901.jpg,Scarves & Shawls,Women,Grey,Summer,Casual,Femella Women Grey Scarf
32430,/content/fashion_data/images/32430.jpg,Hats & Headwear,Unisex,Navy Blue,Summer,Casual,ADIDAS Unisex Polyester Navy Blue Cap
40010,/content/fashion_data/images/40010.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Park Avenue Men Black Frame Sunglasses
54622,/content/fashion_data/images/54622.jpg,Watches,Men,Black,Winter,Casual,Fastrack Men Black Dial Watch
50282,/content/fashion_data/images/50282.jpg,Ties & Bowties,Men,Grey,Summer,Formal,Parx Men Grey and Black Tie
23770,/content/fashion_data/images/23770.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Oakley Women Black Forsake Sunglasses
28398,/content/fashion_data/images/28398.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Idee Women Black Sunglasses
30155,/content/fashion_data/images/30155.jpg,Belts,Men,Brown,Summer,Casual,Wrangler Men Leather Brown Belt
17777,/content/fashion_data/images/17777.jpg,Belts,Men,Black,Fall,Formal,Reid & Taylor Men Classic Black Belt
