id,image_path,category,gender,baseColour,season,usage,productDisplayName,category_encoded,gender_encoded,mapped_color,color_encoded,season_encoded,mapped_usage,usage_encoded
45113,/content/fashion_data/images/45113.jpg,Watches,Men,Black,Winter,Casual,Casio Enticer Men Silver Analogue Watch MTP-1233D-1ADF(A188),11,0,Black,1,3,Casual,0
23721,/content/fashion_data/images/23721.jpg,Sunglasses & Eyewear,Men,Gold,Winter,Casual,Ray-Ban Men High Street Sunglasses,9,0,Gold,7,3,Casual,0
43165,/content/fashion_data/images/43165.jpg,Watches,Men,Navy Blue,Winter,Casual,Fastrack Men Navy Blue Dial Watch,11,0,Navy Blue,13,3,Casual,0
48698,/content/fashion_data/images/48698.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
23510,/content/fashion_data/images/23510.jpg,Watches,Men,Black,Winter,Casual,ADIDAS Men Black Dial Watch,11,0,Black,1,3,Casual,0
34775,/content/fashion_data/images/34775.jpg,Handbags & Clutches,Women,White,Summer,Casual,Be For Bag Women Pack of 3 Bag,4,2,White,23,2,Casual,0
38027,/content/fashion_data/images/38027.jpg,Watches,Women,Pink,Winter,Casual,Q&Q Attractive Women Pink Dial Watch,11,2,Pink,17,3,Casual,0
51912,/content/fashion_data/images/51912.jpg,Handbags & Clutches,Women,Pink,Summer,Casual,Nyk Women Pink Sling Bag,4,2,Pink,17,2,Casual,0
16881,/content/fashion_data/images/16881.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Police Women Casual Brown Sunglasses,9,2,Brown,3,3,Casual,0
31841,/content/fashion_data/images/31841.jpg,Watches,Men,White,Winter,Casual,Titan Men White Dial Watch,11,0,White,23,3,Casual,0
31889,/content/fashion_data/images/31889.jpg,Scarves & Shawls,Women,Beige,Summer,Ethnic,Fabindia Women Chanderi Yellow Stole,8,2,Beige,0,2,Festive/Religious,1
33432,/content/fashion_data/images/33432.jpg,Handbags & Clutches,Women,Green,Summer,Casual,Baggit Green Handbag,4,2,Green,8,2,Casual,0
31815,/content/fashion_data/images/31815.jpg,Watches,Men,Black,Winter,Casual,Titan Men Chronograph Black Dial Watch,11,0,Black,1,3,Casual,0
45123,/content/fashion_data/images/45123.jpg,Watches,Women,Blue,Winter,Casual,Casio ENTICER Women Blue Dial Watch A254 LTP-1283D-2ADF,11,2,Blue,2,3,Casual,0
53560,/content/fashion_data/images/53560.jpg,Watches,Men,White,Winter,Casual,Q&Q Men White Dial Watch,11,0,White,23,3,Casual,0
58190,/content/fashion_data/images/58190.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Rocky S Women Red Handbag,4,2,Red,19,2,Casual,0
51942,/content/fashion_data/images/51942.jpg,Handbags & Clutches,Women,Lavender,Summer,Casual,Nyk Women Lavender Scrim Handbag,4,2,Purple,18,2,Casual,0
30665,/content/fashion_data/images/30665.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Park Avenue Men Black Sunglasses,9,0,Black,1,3,Casual,0
52822,/content/fashion_data/images/52822.jpg,Earrings,Women,Red,Fall,Ethnic,Adrika Women Red & White Earrings,3,2,Red,19,0,Festive/Religious,1
33422,/content/fashion_data/images/33422.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Baggit Women Doodle Jhuti Brown Handbag,4,2,Brown,3,2,Casual,0
51662,/content/fashion_data/images/51662.jpg,Sunglasses & Eyewear,Men,Brown,Winter,Casual,Louis Philippe Men Oversized Sunglasses LP214-C3,9,0,Brown,3,3,Casual,0
47927,/content/fashion_data/images/47927.jpg,Handbags & Clutches,Women,Peach,Summer,Casual,Murcia Women Peach Handbag,4,2,Nude,14,2,Casual,0
16762,/content/fashion_data/images/16762.jpg,Handbags & Clutches,Women,Red,Winter,Casual,Spice Art Women Printed Design Multi Handbags,4,2,Red,19,3,Casual,0
59265,/content/fashion_data/images/59265.jpg,Watches,Women,White,Winter,Casual,Titan Women Mother Of Pearl Watch,11,2,White,23,3,Casual,0
56317,/content/fashion_data/images/56317.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Dial Watch,11,2,Black,1,3,Casual,0
52837,/content/fashion_data/images/52837.jpg,Earrings,Women,Black,Summer,Casual,Adrika Black Earrings,3,2,Black,1,2,Casual,0
31070,/content/fashion_data/images/31070.jpg,Scarves & Shawls,Women,Green,Summer,Ethnic,Fabindia Women Green Silk Dupatta,8,2,Green,8,2,Festive/Religious,1
30041,/content/fashion_data/images/30041.jpg,Watches,Men,Blue,Winter,Casual,Skagen Men Blue Dial Watch,11,0,Blue,2,3,Casual,0
52326,/content/fashion_data/images/52326.jpg,Bracelets & Bangles,Women,White,Winter,Casual,ToniQ Women White Bangle,1,2,White,23,3,Casual,0
38159,/content/fashion_data/images/38159.jpg,Sunglasses & Eyewear,Women,Brown,Winter,Casual,Miami Blues Women Brown Sunglasses,9,2,Brown,3,3,Casual,0
16877,/content/fashion_data/images/16877.jpg,Sunglasses & Eyewear,Unisex,Green,Winter,Casual,Idee Unisex Funky Eyewear Green Sunglasses,9,1,Green,8,3,Casual,0
31708,/content/fashion_data/images/31708.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings,3,2,Silver,20,3,Festive/Religious,1
46057,/content/fashion_data/images/46057.jpg,Bracelets & Bangles,Women,Silver,Winter,Casual,Estelle Women Silver Bracelet,1,2,Silver,20,3,Casual,0
34933,/content/fashion_data/images/34933.jpg,Scarves & Shawls,Women,Lavender,Summer,Ethnic,Fabindia Women Lavender Dupatta,8,2,Purple,18,2,Festive/Religious,1
43756,/content/fashion_data/images/43756.jpg,Bracelets & Bangles,Women,Gold,Summer,Ethnic,Royal Diadem Set of 2 Golden Bangles,1,2,Gold,7,2,Festive/Religious,1
14588,/content/fashion_data/images/14588.jpg,Belts,Women,Red,Summer,Casual,United Colors of Benetton Women Solid Red Belts,0,2,Red,19,2,Casual,0
25628,/content/fashion_data/images/25628.jpg,Watches,Women,Grey,Winter,Casual,Fastrack Women Charcoal Grey Dial Watch N6015SL02,11,2,Grey,9,3,Casual,0
25707,/content/fashion_data/images/25707.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Puma Women Black Handbag,4,2,Black,1,3,Casual,0
43710,/content/fashion_data/images/43710.jpg,Bracelets & Bangles,Women,Gold,Summer,Casual,Royal Diadem Set of 2 Golden Bangles,1,2,Gold,7,2,Casual,0
48788,/content/fashion_data/images/48788.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant,6,2,Silver,20,2,Casual,0
46971,/content/fashion_data/images/46971.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Bulchee Women Wine Handbag,4,2,Purple,18,2,Casual,0
51681,/content/fashion_data/images/51681.jpg,Sunglasses & Eyewear,Men,Grey,Winter,Casual,Louis Philippe Men Aviator Sunglasses LP208-C2,9,0,Grey,9,3,Casual,0
48124,/content/fashion_data/images/48124.jpg,Belts,Women,Brown,Summer,Casual,Fossil Women Brown Huarache Weave Belt,0,2,Brown,3,2,Casual,0
21314,/content/fashion_data/images/21314.jpg,Sunglasses & Eyewear,Women,Purple,Winter,Casual,Celine Dion Women Purple Frame Sunglasses,9,2,Purple,18,3,Casual,0
18841,/content/fashion_data/images/18841.jpg,Belts,Men,Tan,Fall,Formal,Peter England Men Formal Tan Belt,0,0,Tan,21,0,Formal,2
30097,/content/fashion_data/images/30097.jpg,Watches,Men,Black,Winter,Casual,Ed Hardy Men Black Dial Watch,11,0,Black,1,3,Casual,0
43201,/content/fashion_data/images/43201.jpg,Watches,Men,Grey,Winter,Casual,Fastrack Men Grey Dial Watch,11,0,Grey,9,3,Casual,0
38165,/content/fashion_data/images/38165.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Miami Blues Women Sunglasses,9,2,Black,1,3,Casual,0
17429,/content/fashion_data/images/17429.jpg,Watches,Men,Black,Winter,Casual,CASIO G-Shock Men Black Digital Watch G-7710-1DR G223,11,0,Black,1,3,Casual,0
47916,/content/fashion_data/images/47916.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Murcia Women Mauvish Brown Handbag,4,2,Brown,3,2,Casual,0
8651,/content/fashion_data/images/8651.jpg,Sunglasses & Eyewear,Unisex,Black,Winter,Casual,Fastrack Unisex Summer Sunglasses,9,1,Black,1,3,Casual,0
43213,/content/fashion_data/images/43213.jpg,Watches,Women,Steel,Winter,Casual,Fastrack Women Steel Dial Watch,11,2,Metallic,11,3,Casual,0
23278,/content/fashion_data/images/23278.jpg,Watches,Men,Off White,Winter,Casual,Maxima Ssteele Men Off White Watch,11,0,Off White,15,3,Casual,0
52650,/content/fashion_data/images/52650.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Mod'acc Women Beige Handbag,4,2,Beige,0,2,Casual,0
38018,/content/fashion_data/images/38018.jpg,Watches,Women,Pink,Winter,Casual,Q&Q Women Pink Watch,11,2,Pink,17,3,Casual,0
21782,/content/fashion_data/images/21782.jpg,Belts,Men,Brown,Fall,Casual,Fossil Men Edsel Brown Belt,0,0,Brown,3,0,Casual,0
2669,/content/fashion_data/images/2669.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Khaki Leatherette Hand Bag,4,2,Brown,3,3,Casual,0
43171,/content/fashion_data/images/43171.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Dial Watch,11,2,Black,1,3,Casual,0
53358,/content/fashion_data/images/53358.jpg,Belts,Men,Black,Summer,Casual,Puma Men Black Twinkle Belt,0,0,Black,1,2,Casual,0
51661,/content/fashion_data/images/51661.jpg,Watches,Men,Black,Winter,Casual,Fossil Men Black Dial Watch AM4368,11,0,Black,1,3,Casual,0
25937,/content/fashion_data/images/25937.jpg,Scarves & Shawls,Women,Blue,Summer,Casual,Femella Women Blue Scarf,8,2,Blue,2,2,Casual,0
22635,/content/fashion_data/images/22635.jpg,Hats & Headwear,Unisex,Black,Fall,Casual,Nike Unisex Striped Black Cap,5,1,Black,1,0,Casual,0
45227,/content/fashion_data/images/45227.jpg,Watches,Men,Black,Winter,Casual,CASIO YOUTH Men Black Dial Analogue & Digital Watch AD137,11,0,Black,1,3,Casual,0
27809,/content/fashion_data/images/27809.jpg,Belts,Men,Brown,Summer,Formal,Bulchee Men Brown And Black Reversible Belt,0,0,Brown,3,2,Formal,2
34782,/content/fashion_data/images/34782.jpg,Handbags & Clutches,Women,White,Summer,Casual,Be For Bag Women Pack of 3 Bags,4,2,White,23,2,Casual,0
48645,/content/fashion_data/images/48645.jpg,Earrings,Women,Silver,Summer,Casual,Lucera Women Silver Earrings,3,2,Silver,20,2,Casual,0
8138,/content/fashion_data/images/8138.jpg,Watches,Women,Pink,Winter,Casual,Fastrack Women Upgrades Analog Pink White Watch,11,2,Pink,17,3,Casual,0
10204,/content/fashion_data/images/10204.jpg,Handbags & Clutches,Women,Purple,Winter,Casual,Murcia Women Hahk Purple Handbags,4,2,Purple,18,3,Casual,0
47663,/content/fashion_data/images/47663.jpg,Scarves & Shawls,Women,Brown,Summer,Casual,Femella Women Brown Leopard Print Scarf,8,2,Brown,3,2,Casual,0
58184,/content/fashion_data/images/58184.jpg,Handbags & Clutches,Women,Beige,Summer,Casual,Rocky S Women Beige Handbag,4,2,Beige,0,2,Casual,0
33474,/content/fashion_data/images/33474.jpg,Belts,Women,Blue,Summer,Casual,Baggit Women Chotu Dum Blue Belt,0,2,Blue,2,2,Casual,0
48815,/content/fashion_data/images/48815.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant with Chain,6,2,Silver,20,2,Casual,0
35138,/content/fashion_data/images/35138.jpg,Bracelets & Bangles,Women,Black,Summer,Casual,Allen Solly Woman Black Bangle,1,2,Black,1,2,Casual,0
44981,/content/fashion_data/images/44981.jpg,Watches,Men,Grey,Winter,Casual,Maxima Attivo Men Grey Dial Watch,11,0,Grey,9,3,Casual,0
51547,/content/fashion_data/images/51547.jpg,Watches,Women,Purple,Winter,Casual,Fastrack Women Purple Dial Watch,11,2,Purple,18,3,Casual,0
49872,/content/fashion_data/images/49872.jpg,Watches,Women,Pink,Winter,Casual,Q&Q Women Pink Dial Analog Watch,11,2,Pink,17,3,Casual,0
20983,/content/fashion_data/images/20983.jpg,Belts,Unisex,Black,Winter,Casual,Fastrack Unisex Leatherette Black Belt,0,1,Black,1,3,Casual,0
43793,/content/fashion_data/images/43793.jpg,Earrings,Women,Gold,Summer,Ethnic,Royal Diadem White Earrings,3,2,Gold,7,2,Festive/Religious,1
49858,/content/fashion_data/images/49858.jpg,Watches,Unisex,Black,Winter,Casual,Q&Q Kids Unisex Black Digital Watch,11,1,Black,1,3,Casual,0
25181,/content/fashion_data/images/25181.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Lino Perros Women Leatherite Brown Handbag,4,2,Brown,3,3,Casual,0
33369,/content/fashion_data/images/33369.jpg,Handbags & Clutches,Women,Purple,Winter,Casual,Baggit Women Gumboot Camlincrush Purple Handbag,4,2,Purple,18,3,Casual,0
38224,/content/fashion_data/images/38224.jpg,Sunglasses & Eyewear,Women,Black,Winter,Casual,Polaroid Women Sunglasses,9,2,Black,1,3,Casual,0
18768,/content/fashion_data/images/18768.jpg,Ties & Bowties,Men,Navy Blue,Summer,Formal,Peter England Men Elite Navy Blue Tie,10,0,Navy Blue,13,2,Formal,2
4706,/content/fashion_data/images/4706.jpg,Watches,Unisex,Black,Winter,Sports,ADIDAS Unisex Seoul Black Gold Watch,11,1,Black,1,3,Sports,4
31848,/content/fashion_data/images/31848.jpg,Watches,Men,White,Winter,Casual,Titan Men White Dial Watch NA1006YL08,11,0,White,23,3,Casual,0
35143,/content/fashion_data/images/35143.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Allen Solly Women Black Handbag,4,2,Black,1,2,Casual,0
25631,/content/fashion_data/images/25631.jpg,Watches,Women,Black,Winter,Casual,Fastrack Women Black Casual Watch,11,2,Black,1,3,Casual,0
10784,/content/fashion_data/images/10784.jpg,Hats & Headwear,Unisex,Black,Fall,Sports,Nike Unisex Runng Black Caps,5,1,Black,1,0,Sports,4
47724,/content/fashion_data/images/47724.jpg,Handbags & Clutches,Women,Bronze,Summer,Casual,Murcia Women Bronze Handbag,4,2,Copper,6,2,Casual,0
36884,/content/fashion_data/images/36884.jpg,Belts,Men,Black,Summer,Casual,Fossil Men Black Clarkson Belt,0,0,Black,1,2,Casual,0
43749,/content/fashion_data/images/43749.jpg,Bracelets & Bangles,Women,Gold,Summer,Casual,Royal Diadem Set of 2 Golden Bangles,1,2,Gold,7,2,Casual,0
36026,/content/fashion_data/images/36026.jpg,Belts,Men,Black,Fall,Formal,OTLS Men Black & Brown Reversible Belt,0,0,Black,1,0,Formal,2
49874,/content/fashion_data/images/49874.jpg,Watches,Women,Gold,Winter,Casual,Q&Q Women Gold Dial Analog Watch,11,2,Gold,7,3,Casual,0
52304,/content/fashion_data/images/52304.jpg,Necklaces & Chains,Women,Blue,Winter,Casual,ToniQ Women Blue Pendant with Chain,6,2,Blue,2,3,Casual,0
25940,/content/fashion_data/images/25940.jpg,Scarves & Shawls,Women,Yellow,Summer,Casual,Femella Women Yellow & Blue Scarf,8,2,Yellow,24,2,Casual,0
10730,/content/fashion_data/images/10730.jpg,Handbags & Clutches,Women,Grey,Winter,Casual,Murcia Women Lorra Grey Grey Handbags,4,2,Grey,9,3,Casual,0
47364,/content/fashion_data/images/47364.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Baggit Women Red Purse,4,2,Red,19,2,Casual,0
40166,/content/fashion_data/images/40166.jpg,Sunglasses & Eyewear,Men,Grey,Winter,Casual,Fastrack Men UV Protected Sporty Sunglasses,9,0,Grey,9,3,Casual,0
29526,/content/fashion_data/images/29526.jpg,Watches,Women,Pink,Winter,Casual,Playboy Women Pink Dial Watch,11,2,Pink,17,3,Casual,0
2661,/content/fashion_data/images/2661.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Murcia Women Jute Sling Pink Bag,4,2,Pink,17,3,Casual,0
29098,/content/fashion_data/images/29098.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,M tv Men Black Sunglasses,9,0,Black,1,3,Casual,0
45903,/content/fashion_data/images/45903.jpg,Watches,Men,Blue,Winter,Casual,Maxima Men Blue Dial Watch,11,0,Blue,2,3,Casual,0
49846,/content/fashion_data/images/49846.jpg,Watches,Men,Black,Winter,Casual,Q&Q Men Black Dial Analog Watch,11,0,Black,1,3,Casual,0
35320,/content/fashion_data/images/35320.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Anusuya Silver Earrings,3,2,Silver,20,3,Festive/Religious,1
4710,/content/fashion_data/images/4710.jpg,Watches,Unisex,Black,Winter,Sports,ADIDAS Unisex New York Chronographic Digital Black Red Watch,11,1,Black,1,3,Sports,4
40516,/content/fashion_data/images/40516.jpg,Watches,Men,White,Winter,Casual,Titan Men White Dial Watch,11,0,White,23,3,Casual,0
29915,/content/fashion_data/images/29915.jpg,Watches,Men,Black,Winter,Casual,Police Men Black Dial Chronograph Watch PL12676JISU02,11,0,Black,1,3,Casual,0
58538,/content/fashion_data/images/58538.jpg,Sunglasses & Eyewear,Men,Steel,Winter,Casual,Miami Blues Men Sunglasses,9,0,Metallic,11,3,Casual,0
18022,/content/fashion_data/images/18022.jpg,Belts,Women,White,Winter,Casual,Lino Perros Women Stripes White Belt,0,2,White,23,3,Casual,0
3397,/content/fashion_data/images/3397.jpg,Handbags & Clutches,Women,Green,Winter,Casual,Murcia Women Green Handbag,4,2,Green,8,3,Casual,0
28348,/content/fashion_data/images/28348.jpg,Sunglasses & Eyewear,Men,Green,Winter,Casual,I Dee Men Sunglasses,9,0,Green,8,3,Casual,0
50183,/content/fashion_data/images/50183.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Paridhan Women Brown Handbag,4,2,Brown,3,2,Casual,0
35031,/content/fashion_data/images/35031.jpg,Scarves & Shawls,Women,Blue,Summer,Casual,Fabindia Women Blue Stole,8,2,Blue,2,2,Casual,0
45030,/content/fashion_data/images/45030.jpg,Watches,Men,Black,Winter,Casual,Maxima Men Black Watch,11,0,Black,1,3,Casual,0
51699,/content/fashion_data/images/51699.jpg,Sunglasses & Eyewear,Unisex,Silver,Winter,Casual,Van Heusen Unisex Blue Aviator Sunglasses VH217-C2,9,1,Silver,20,3,Casual,0
10247,/content/fashion_data/images/10247.jpg,Handbags & Clutches,Women,Brown,Winter,Casual,Murcia Women Zoe Brown Handbags,4,2,Brown,3,3,Casual,0
32354,/content/fashion_data/images/32354.jpg,Watches,Men,White,Winter,Casual,Q&Q Men White Dial Watch,11,0,White,23,3,Casual,0
25646,/content/fashion_data/images/25646.jpg,Watches,Unisex,White,Winter,Casual,Fastrack Unisex White Casual Watch,11,1,White,23,3,Casual,0
56216,/content/fashion_data/images/56216.jpg,Earrings,Women,Gold,Winter,Casual,Estelle Women Gold Earrings,3,2,Gold,7,3,Casual,0
35331,/content/fashion_data/images/35331.jpg,Earrings,Women,Silver,Winter,Ethnic,Fabindia Women Silver Anusuya Earrings,3,2,Silver,20,3,Festive/Religious,1
31813,/content/fashion_data/images/31813.jpg,Watches,Men,Black,Winter,Casual,Titan Men Black Dial Watch,11,0,Black,1,3,Casual,0
47354,/content/fashion_data/images/47354.jpg,Handbags & Clutches,Women,Olive,Fall,Casual,Baggit Women Olive Green Handbag,4,2,Green,8,0,Casual,0
30573,/content/fashion_data/images/30573.jpg,Sunglasses & Eyewear,Men,Blue,Winter,Casual,Opium Men Aviator Blue Sunglasses,9,0,Blue,2,3,Casual,0
59581,/content/fashion_data/images/59581.jpg,Cufflinks,Men,Steel,Summer,Casual,Revv Men Steel Cufflinks,2,0,Metallic,11,2,Casual,0
20606,/content/fashion_data/images/20606.jpg,Belts,Women,Pink,Winter,Casual,Baggit Women Tickle Taj Pink Belt,0,2,Pink,17,3,Casual,0
17949,/content/fashion_data/images/17949.jpg,Hats & Headwear,Unisex,White,Fall,Sports,Nike Unisex Swoosh White Bandana,5,1,White,23,0,Sports,4
48908,/content/fashion_data/images/48908.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant,6,2,Silver,20,2,Casual,0
28610,/content/fashion_data/images/28610.jpg,Hats & Headwear,Men,Red,Summer,Casual,Nike Men Red Cap,5,0,Red,19,2,Casual,0
17065,/content/fashion_data/images/17065.jpg,Belts,Women,White,Winter,Casual,Lino Perros Women Flower Print White Belt,0,2,White,23,3,Casual,0
58833,/content/fashion_data/images/58833.jpg,Cufflinks,Men,Steel,Summer,Casual,Hakashi Men Steel Cufflinks,2,0,Metallic,11,2,Casual,0
28182,/content/fashion_data/images/28182.jpg,Sunglasses & Eyewear,Men,Copper,Winter,Casual,Ray-Ban Men Aviator Copper Sunglasses,9,0,Copper,6,3,Casual,0
17325,/content/fashion_data/images/17325.jpg,Sunglasses & Eyewear,Unisex,Brown,Winter,Casual,Pepe Jeans Unisex Casual Sunglasses,9,1,Brown,3,3,Casual,0
19212,/content/fashion_data/images/19212.jpg,Belts,Men,Black,Summer,Casual,United Colors of Benetton Men Solid Black Belt,0,0,Black,1,2,Casual,0
30047,/content/fashion_data/images/30047.jpg,Watches,Men,Silver,Winter,Casual,SKAGEN DENMARK Men Silver-Toned Dial Watch 568LSLZM,11,0,Silver,20,3,Casual,0
19292,/content/fashion_data/images/19292.jpg,Watches,Women,White,Fall,Casual,Guess Women Mini Triangle White Dial Watch with Swarovski Elements W75030L1,11,2,White,23,0,Casual,0
26437,/content/fashion_data/images/26437.jpg,Handbags & Clutches,Women,Black,Winter,Casual,Spice Art Black Shaded Handbag,4,2,Black,1,3,Casual,0
20506,/content/fashion_data/images/20506.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Baggit Women Pink Banjara Taj Handbag,4,2,Pink,17,3,Casual,0
51904,/content/fashion_data/images/51904.jpg,Handbags & Clutches,Women,Red,Summer,Casual,Nyk Women Red Pacifier Handbag,4,2,Red,19,2,Casual,0
32723,/content/fashion_data/images/32723.jpg,Handbags & Clutches,Women,Maroon,Summer,Casual,Fabindia Women Maroon & Black Brocade Clutch,4,2,Maroon,10,2,Casual,0
53083,/content/fashion_data/images/53083.jpg,Necklaces & Chains,Women,Silver,Winter,Casual,Fabindia Silver Pendant,6,2,Silver,20,3,Casual,0
36996,/content/fashion_data/images/36996.jpg,Handbags & Clutches,Women,Purple,Summer,Casual,Lino Perros Women Purple Sling Bag,4,2,Purple,18,2,Casual,0
48776,/content/fashion_data/images/48776.jpg,Necklaces & Chains,Women,Silver,Summer,Casual,Lucera Women Silver Pendant,6,2,Silver,20,2,Casual,0
29466,/content/fashion_data/images/29466.jpg,Watches,Men,Silver,Winter,Casual,Giordano Men Silver Dial Watch,11,0,Silver,20,3,Casual,0
20048,/content/fashion_data/images/20048.jpg,Hats & Headwear,Women,Green,Fall,Casual,United Colors of Benetton Women Solid Green Cap,5,2,Green,8,0,Casual,0
3721,/content/fashion_data/images/3721.jpg,Belts,Men,Black,Summer,Casual,Lee Men Black Canvas Belt,0,0,Black,1,2,Casual,0
30162,/content/fashion_data/images/30162.jpg,Watches,Women,Black,Winter,Casual,Esprit Women Black Dial Watch,11,2,Black,1,3,Casual,0
46973,/content/fashion_data/images/46973.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Bulchee Women Black Handbag,4,2,Black,1,2,Casual,0
8310,/content/fashion_data/images/8310.jpg,Handbags & Clutches,Women,Grey,Winter,Casual,Fastrack Women Grey Printed Handbag,4,2,Grey,9,3,Casual,0
28579,/content/fashion_data/images/28579.jpg,Watches,Men,Black,Winter,Casual,ADIDAS Originals Men Black Dial Watch ADH2644,11,0,Black,1,3,Casual,0
51916,/content/fashion_data/images/51916.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Nyk Women Brown Alpine Handbag,4,2,Brown,3,2,Casual,0
17418,/content/fashion_data/images/17418.jpg,Watches,Men,Black,Winter,Casual,CASIO ENTICER Men Black Analogue Watch BS112 ,11,0,Black,1,3,Casual,0
29418,/content/fashion_data/images/29418.jpg,Watches,Men,Black,Winter,Casual,Giordano Men Black Dial Watch,11,0,Black,1,3,Casual,0
25324,/content/fashion_data/images/25324.jpg,Watches,Men,Black,Winter,Casual,Casio Edifice Men Silver Analogue Watches (ED418) EF-130D-1A4VDF,11,0,Black,1,3,Casual,0
42911,/content/fashion_data/images/42911.jpg,Belts,Women,Black,Summer,Casual,French Connection Women Black Belt,0,2,Black,1,2,Casual,0
28342,/content/fashion_data/images/28342.jpg,Sunglasses & Eyewear,Men,Black,Winter,Casual,Idee Men Black Sunglasses,9,0,Black,1,3,Casual,0
46470,/content/fashion_data/images/46470.jpg,Watches,Men,Black,Winter,Casual,Timex Men Black Dial Watch,11,0,Black,1,3,Casual,0
11151,/content/fashion_data/images/11151.jpg,Ties & Bowties,Men,Grey,Fall,Formal,Indigo Nation Men Check Grey Ties,10,0,Grey,9,0,Formal,2
35916,/content/fashion_data/images/35916.jpg,Handbags & Clutches,Women,Purple,Fall,Casual,Peperone Women Purple Handbag,4,2,Purple,18,0,Casual,0
25614,/content/fashion_data/images/25614.jpg,Watches,Women,White,Winter,Casual,Fastrack Women White Dial Watch N2298Sl01,11,2,White,23,3,Casual,0
31934,/content/fashion_data/images/31934.jpg,Handbags & Clutches,Women,Orange,Summer,Casual,Fabindia Women Orange Brocade Clutch,4,2,Orange,16,2,Casual,0
31895,/content/fashion_data/images/31895.jpg,Scarves & Shawls,Women,Magenta,Summer,Ethnic,Fabindia Women Magenta Noil Silk & Wool Stole,8,2,Pink,17,2,Festive/Religious,1
36669,/content/fashion_data/images/36669.jpg,Handbags & Clutches,Women,Brown,Summer,Casual,Paridhan Women Brown Handbag,4,2,Brown,3,2,Casual,0
27067,/content/fashion_data/images/27067.jpg,Handbags & Clutches,Women,Silver,Summer,Casual,Yelloe Silver Metallic Finish Handbag,4,2,Silver,20,2,Casual,0
8519,/content/fashion_data/images/8519.jpg,Handbags & Clutches,Women,Pink,Summer,Casual,Nike Women Nike Pink-Blue tote Pink Bags,4,2,Pink,17,2,Casual,0
51906,/content/fashion_data/images/51906.jpg,Handbags & Clutches,Women,Black,Summer,Casual,Nyk Women Black Romper Baby Handbag,4,2,Black,1,2,Casual,0
33466,/content/fashion_data/images/33466.jpg,Belts,Women,Pink,Summer,Casual,Baggit Women Bloom Taj Pink Belt,0,2,Pink,17,2,Casual,0
21556,/content/fashion_data/images/21556.jpg,Handbags & Clutches,Women,Pink,Winter,Casual,Kiara Women Classic Pink Handbag,4,2,Pink,17,3,Casual,0
51734,/content/fashion_data/images/51734.jpg,Sunglasses & Eyewear,Women,Grey,Winter,Casual,Allen Solly Women Sunglasses AH218-C1,9,2,Grey,9,3,Casual,0
50241,/content/fashion_data/images/50241.jpg,Handbags & Clutches,Women,Blue,Summer,Casual,Stoln Women Blue Handbag,4,2,Blue,2,2,Casual,0
16778,/content/fashion_data/images/16778.jpg,Watches,Unisex,Grey,Winter,Casual,ADIDAS Originals Unisex Grey Dial Chronograph Watch ADH2569,11,1,Grey,9,3,Casual,0
5077,/content/fashion_data/images/5077.jpg,Watches,Women,Blue,Winter,Casual,Being Human Women Silicon Strap Blue Watch,11,2,Blue,2,3,Casual,0
47142,/content/fashion_data/images/47142.jpg,Handbags & Clutches,Women,White,Summer,Casual,Be For Bag Women White and Pink Combo pack Tote Bags,4,2,White,23,2,Casual,0
53095,/content/fashion_data/images/53095.jpg,Earrings,Women,Maroon,Winter,Ethnic,Fabindia Maroon & Green Earrings,3,2,Maroon,10,3,Festive/Religious,1
45222,/content/fashion_data/images/45222.jpg,Watches,Men,White,Winter,Casual,Casio Vintage Collection Analog-Digital Watch AQ-230A-7BMQAD02,11,0,White,23,3,Casual,0
